Node1	Node2	Net	MolName
MOL003223	CYP11B2	target	Tingenone
MOL003223	CYP19A1	target	Tingenone
MOL003223	ERN1	target	Tingenone
MOL003223	CYP24A1	target	Tingenone
MOL003223	HDAC6	target	Tingenone
MOL003223	HDAC1	target	Tingenone
MOL003223	AVPR1A	target	Tingenone
MOL003223	PARP1	target	Tingenone
MOL003223	HSD17B3	target	Tingenone
MOL003223	STS	target	Tingenone
MOL003223	ALOX5	target	Tingenone
MOL003223	SRD5A1	target	Tingenone
MOL003223	CA2	target	Tingenone
MOL003223	CA1	target	Tingenone
MOL003223	BCHE	target	Tingenone
MOL003223	ACHE	target	Tingenone
MOL003223	MMP9	target	Tingenone
MOL003223	MMP1	target	Tingenone
MOL003223	MMP2	target	Tingenone
MOL003223	NR1H4	target	Tingenone
MOL003883	ESR1	target	Nyasol
MOL003883	ESR2	target	Nyasol
MOL003883	F3	target	Nyasol
MOL003883	HTR2B	target	Nyasol
MOL003883	ADRA2C	target	Nyasol
MOL003883	NR3C1	target	Nyasol
MOL003883	CHRM1	target	Nyasol
MOL003883	DRD2	target	Nyasol
MOL003883	PTGS1	target	Nyasol
MOL003883	ADRA1D	target	Nyasol
MOL003883	HTR2A	target	Nyasol
MOL003883	ADORA1	target	Nyasol
MOL003883	SLC6A4	target	Nyasol
MOL003883	OPRM1	target	Nyasol
MOL003883	CHRM3	target	Nyasol
MOL003883	ADORA2A	target	Nyasol
MOL003883	ALDH2	target	Nyasol
MOL003883	TYMS	target	Nyasol
MOL003883	DYRK1A	target	Nyasol
MOL003883	MAOA	target	Nyasol
MOL003883	CYP24A1	target	Nyasol
MOL003883	HSD11B1	target	Nyasol
MOL003883	TERT	target	Nyasol
MOL003883	PTGS2	target	Nyasol
MOL003883	DHFR	target	Nyasol
MOL003883	INSR	target	Nyasol
MOL003883	CYP11B1	target	Nyasol
MOL003883	CYP11B2	target	Nyasol
MOL003883	CYP17A1	target	Nyasol
MOL003883	PLA2G2A	target	Nyasol
MOL003883	CYP19A1	target	Nyasol
MOL003883	EGFR	target	Nyasol
MOL003883	ALOX5	target	Nyasol
MOL003883	MTOR	target	Nyasol
MOL003883	HDAC6	target	Nyasol
MOL003883	VCP	target	Nyasol
MOL003892	HSP90AA1	target	Sarsapogenine
MOL003892	MDM2	target	Sarsapogenine
MOL003892	ALK	target	Sarsapogenine
MOL003892	HSD11B1	target	Sarsapogenine
MOL003892	HSD11B2	target	Sarsapogenine
MOL003892	ADORA1	target	Sarsapogenine
MOL003892	ADORA2A	target	Sarsapogenine
MOL003892	NR1H3	target	Sarsapogenine
MOL003892	CYP2C9	target	Sarsapogenine
MOL003892	CYP3A4	target	Sarsapogenine
MOL003892	CYP2C19	target	Sarsapogenine
MOL003892	NR1H4	target	Sarsapogenine
MOL003892	AVPR1A	target	Sarsapogenine
MOL003892	CRHR1	target	Sarsapogenine
MOL003892	HSD3B2	target	Sarsapogenine
MOL003892	CCR1	target	Sarsapogenine
MOL003892	NR1I2	target	Sarsapogenine
MOL003892	NOS2	target	Sarsapogenine
MOL003892	CCND3	target	Sarsapogenine
MOL003892	MTOR	target	Sarsapogenine
MOL003892	CYP24A1	target	Sarsapogenine
MOL003892	BACE1	target	Sarsapogenine
MOL003892	PTGS2	target	Sarsapogenine
MOL003892	MAPK14	target	Sarsapogenine
MOL003892	PRKCA	target	Sarsapogenine
MOL003892	SMO	target	Sarsapogenine
MOL003892	PIK3CD	target	Sarsapogenine
MOL003892	PIK3CG	target	Sarsapogenine
MOL003892	BRAF	target	Sarsapogenine
MOL003892	DRD4	target	Sarsapogenine
MOL003892	MAPK8	target	Sarsapogenine
MOL003892	IL6ST	target	Sarsapogenine
MOL003892	MTNR1B	target	Sarsapogenine
MOL003892	AR	target	Sarsapogenine
MOL003892	OXTR	target	Sarsapogenine
MOL003892	ITGAL	target	Sarsapogenine
MOL003892	PTGS1	target	Sarsapogenine
MOL003892	CCND1	target	Sarsapogenine
MOL003892	KCNA3	target	Sarsapogenine
MOL003892	P2RX3	target	Sarsapogenine
MOL003892	VEGFA	target	Sarsapogenine
MOL003892	FGF1	target	Sarsapogenine
MOL003892	FGF2	target	Sarsapogenine
MOL003892	PTGER1	target	Sarsapogenine
MOL003892	KCNH2	target	Sarsapogenine
MOL003894	HSP90AA1	target	Smilagenin
MOL003894	MDM2	target	Smilagenin
MOL003894	ALK	target	Smilagenin
MOL003894	HSD11B1	target	Smilagenin
MOL003894	HSD11B2	target	Smilagenin
MOL003894	ADORA1	target	Smilagenin
MOL003894	ADORA2A	target	Smilagenin
MOL003894	NR1H3	target	Smilagenin
MOL003894	CYP2C9	target	Smilagenin
MOL003894	CYP3A4	target	Smilagenin
MOL003894	CYP2C19	target	Smilagenin
MOL003894	NR1H4	target	Smilagenin
MOL003894	AVPR1A	target	Smilagenin
MOL003894	CRHR1	target	Smilagenin
MOL003894	HSD3B2	target	Smilagenin
MOL003894	CCR1	target	Smilagenin
MOL003894	NR1I2	target	Smilagenin
MOL003894	NOS2	target	Smilagenin
MOL003894	CCND3	target	Smilagenin
MOL003894	MTOR	target	Smilagenin
MOL003894	CYP24A1	target	Smilagenin
MOL003894	BACE1	target	Smilagenin
MOL003894	PTGS2	target	Smilagenin
MOL003894	MAPK14	target	Smilagenin
MOL003894	PRKCA	target	Smilagenin
MOL003894	SMO	target	Smilagenin
MOL003894	PIK3CD	target	Smilagenin
MOL003894	PIK3CG	target	Smilagenin
MOL003894	BRAF	target	Smilagenin
MOL003894	DRD4	target	Smilagenin
MOL003894	MAPK8	target	Smilagenin
MOL003894	IL6ST	target	Smilagenin
MOL003894	MTNR1B	target	Smilagenin
MOL003894	AR	target	Smilagenin
MOL003894	OXTR	target	Smilagenin
MOL003894	ITGAL	target	Smilagenin
MOL003894	PTGS1	target	Smilagenin
MOL003894	CCND1	target	Smilagenin
MOL003894	KCNA3	target	Smilagenin
MOL003894	P2RX3	target	Smilagenin
MOL003894	VEGFA	target	Smilagenin
MOL003894	FGF1	target	Smilagenin
MOL003894	FGF2	target	Smilagenin
MOL003894	PTGER1	target	Smilagenin
MOL003894	KCNH2	target	Smilagenin
MOL000421	DDO	target	nicotinic acid
MOL004373	PDE5A	target	Anhydroicaritin
MOL004373	ABCB1	target	Anhydroicaritin
MOL004373	CYP19A1	target	Anhydroicaritin
MOL004373	ABCG2	target	Anhydroicaritin
MOL004373	AKT1	target	Anhydroicaritin
MOL004373	ALOX15	target	Anhydroicaritin
MOL004373	BACE1	target	Anhydroicaritin
MOL004373	CDK1	target	Anhydroicaritin
MOL004373	CYP1B1	target	Anhydroicaritin
MOL004373	BCHE	target	Anhydroicaritin
MOL004373	ACHE	target	Anhydroicaritin
MOL004373	HSP90AB1	target	Anhydroicaritin
MOL004373	HSP90AA1	target	Anhydroicaritin
MOL004373	CDK2	target	Anhydroicaritin
MOL004373	HSP90B1	target	Anhydroicaritin
MOL004373	TYR	target	Anhydroicaritin
MOL004373	ABCC1	target	Anhydroicaritin
MOL004373	AHR	target	Anhydroicaritin
MOL004373	GSK3B	target	Anhydroicaritin
MOL004373	PPARG	target	Anhydroicaritin
MOL004373	ESR2	target	Anhydroicaritin
MOL004373	EGFR	target	Anhydroicaritin
MOL004373	NOS2	target	Anhydroicaritin
MOL004373	PLAU	target	Anhydroicaritin
MOL004373	DHFR	target	Anhydroicaritin
MOL004373	CA2	target	Anhydroicaritin
MOL004373	EP300	target	Anhydroicaritin
MOL004373	CDK6	target	Anhydroicaritin
MOL004373	MAPT	target	Anhydroicaritin
MOL004373	MPO	target	Anhydroicaritin
MOL004373	SYK	target	Anhydroicaritin
MOL004373	MMP3	target	Anhydroicaritin
MOL004373	CA3	target	Anhydroicaritin
MOL004373	CSNK2A1	target	Anhydroicaritin
MOL004373	APEX1	target	Anhydroicaritin
MOL004373	AKR1C1	target	Anhydroicaritin
MOL004373	PFKFB3	target	Anhydroicaritin
MOL004373	PIM1	target	Anhydroicaritin
MOL004373	CALCA	target	Anhydroicaritin
MOL004373	CTNNB1	target	Anhydroicaritin
MOL004373	ERBB2	target	Anhydroicaritin
MOL004373	ALK	target	Anhydroicaritin
MOL004373	DRD4	target	Anhydroicaritin
MOL004373	PTGS1	target	Anhydroicaritin
MOL004373	CFTR	target	Anhydroicaritin
MOL004491	IL2	target	Anemarsaponin G_qt
MOL004491	ALK	target	Anemarsaponin G_qt
MOL004491	STAT3	target	Anemarsaponin G_qt
MOL004491	CCR1	target	Anemarsaponin G_qt
MOL004491	PTGS1	target	Anemarsaponin G_qt
MOL004491	KCNA3	target	Anemarsaponin G_qt
MOL004491	PDGFRB	target	Anemarsaponin G_qt
MOL004491	KIT	target	Anemarsaponin G_qt
MOL004491	BACE1	target	Anemarsaponin G_qt
MOL004491	SMO	target	Anemarsaponin G_qt
MOL004491	NR1H3	target	Anemarsaponin G_qt
MOL004491	MAPK14	target	Anemarsaponin G_qt
MOL004491	CDK4	target	Anemarsaponin G_qt
MOL004491	MAP3K14	target	Anemarsaponin G_qt
MOL004491	EGFR	target	Anemarsaponin G_qt
MOL004491	MAPK11	target	Anemarsaponin G_qt
MOL004491	F2R	target	Anemarsaponin G_qt
MOL004491	ROCK2	target	Anemarsaponin G_qt
MOL004491	LIMK1	target	Anemarsaponin G_qt
MOL004491	MDM2	target	Anemarsaponin G_qt
MOL004491	ITGAL	target	Anemarsaponin G_qt
MOL004491	CDK6	target	Anemarsaponin G_qt
MOL004491	GRIN2A	target	Anemarsaponin G_qt
MOL004491	NR1H4	target	Anemarsaponin G_qt
MOL004491	P2RX3	target	Anemarsaponin G_qt
MOL004491	PARP1	target	Anemarsaponin G_qt
MOL004491	GRIA2	target	Anemarsaponin G_qt
MOL004491	CA2	target	Anemarsaponin G_qt
MOL004491	CA1	target	Anemarsaponin G_qt
MOL004491	TNK2	target	Anemarsaponin G_qt
MOL004491	MTNR1B	target	Anemarsaponin G_qt
MOL004491	MAPK8	target	Anemarsaponin G_qt
MOL004491	FLT3	target	Anemarsaponin G_qt
MOL004491	JAK3	target	Anemarsaponin G_qt
MOL004491	AR	target	Anemarsaponin G_qt
MOL004491	ALOX5	target	Anemarsaponin G_qt
MOL004491	CA4	target	Anemarsaponin G_qt
MOL004495	HSP90AA1	target	tigogenin
MOL004495	MDM2	target	tigogenin
MOL004495	ALK	target	tigogenin
MOL004495	HSD11B1	target	tigogenin
MOL004495	HSD11B2	target	tigogenin
MOL004495	ADORA1	target	tigogenin
MOL004495	ADORA2A	target	tigogenin
MOL004495	NR1H3	target	tigogenin
MOL004495	CYP2C9	target	tigogenin
MOL004495	CYP3A4	target	tigogenin
MOL004495	CYP2C19	target	tigogenin
MOL004495	NR1H4	target	tigogenin
MOL004495	AVPR1A	target	tigogenin
MOL004495	CRHR1	target	tigogenin
MOL004495	HSD3B2	target	tigogenin
MOL004495	CCR1	target	tigogenin
MOL004495	NR1I2	target	tigogenin
MOL004495	NOS2	target	tigogenin
MOL004495	CCND3	target	tigogenin
MOL004495	MTOR	target	tigogenin
MOL004495	CYP24A1	target	tigogenin
MOL004495	BACE1	target	tigogenin
MOL004495	PTGS2	target	tigogenin
MOL004495	MAPK14	target	tigogenin
MOL004495	PRKCA	target	tigogenin
MOL004495	SMO	target	tigogenin
MOL004495	PIK3CD	target	tigogenin
MOL004495	PIK3CG	target	tigogenin
MOL004495	BRAF	target	tigogenin
MOL004495	DRD4	target	tigogenin
MOL004495	MAPK8	target	tigogenin
MOL004495	IL6ST	target	tigogenin
MOL004495	MTNR1B	target	tigogenin
MOL004495	AR	target	tigogenin
MOL004495	OXTR	target	tigogenin
MOL004495	ITGAL	target	tigogenin
MOL004495	PTGS1	target	tigogenin
MOL004495	CCND1	target	tigogenin
MOL004495	KCNA3	target	tigogenin
MOL004495	P2RX3	target	tigogenin
MOL004495	VEGFA	target	tigogenin
MOL004495	FGF1	target	tigogenin
MOL004495	FGF2	target	tigogenin
MOL004495	PTGER1	target	tigogenin
MOL004495	KCNH2	target	tigogenin
MOL004497	ACHE	target	Hippeastrine
MOL004497	DPP4	target	Hippeastrine
MOL004497	ADRB2	target	Hippeastrine
MOL004497	ADRB1	target	Hippeastrine
MOL004497	ADRB3	target	Hippeastrine
MOL004497	PNP	target	Hippeastrine
MOL004497	HRH1	target	Hippeastrine
MOL004497	MAN2A1	target	Hippeastrine
MOL004497	OPRM1	target	Hippeastrine
MOL004497	MAPK8	target	Hippeastrine
MOL004497	GSR	target	Hippeastrine
MOL004497	CHRNA4	target	Hippeastrine
MOL004497	CHRNA3	target	Hippeastrine
MOL004497	BCHE	target	Hippeastrine
MOL004497	PDE5A	target	Hippeastrine
MOL004497	HTR1A	target	Hippeastrine
MOL004497	HTR2A	target	Hippeastrine
MOL004497	EGFR	target	Hippeastrine
MOL004497	DRD4	target	Hippeastrine
MOL004497	CHRM2	target	Hippeastrine
MOL004497	CHRM3	target	Hippeastrine
MOL004497	KCNJ1	target	Hippeastrine
MOL004497	NOS2	target	Hippeastrine
MOL004497	KCNH2	target	Hippeastrine
MOL004497	IDO1	target	Hippeastrine
MOL004498	CCR1	target	12-O-Nicotinoylisolineolone
MOL004498	CSF1R	target	12-O-Nicotinoylisolineolone
MOL004498	HSD11B1	target	12-O-Nicotinoylisolineolone
MOL004498	MAPK1	target	12-O-Nicotinoylisolineolone
MOL004498	PDGFRB	target	12-O-Nicotinoylisolineolone
MOL004498	KIT	target	12-O-Nicotinoylisolineolone
MOL004498	GSK3B	target	12-O-Nicotinoylisolineolone
MOL004498	KDR	target	12-O-Nicotinoylisolineolone
MOL004498	NR1I2	target	12-O-Nicotinoylisolineolone
MOL004498	MDM2	target	12-O-Nicotinoylisolineolone
MOL004498	PIK3CD	target	12-O-Nicotinoylisolineolone
MOL004498	PIK3CG	target	12-O-Nicotinoylisolineolone
MOL004498	ABCB1	target	12-O-Nicotinoylisolineolone
MOL004498	PIM1	target	12-O-Nicotinoylisolineolone
MOL004498	DYRK1A	target	12-O-Nicotinoylisolineolone
MOL004498	CLK3	target	12-O-Nicotinoylisolineolone
MOL004498	DYRK2	target	12-O-Nicotinoylisolineolone
MOL004498	ADRB2	target	12-O-Nicotinoylisolineolone
MOL004498	ADRB1	target	12-O-Nicotinoylisolineolone
MOL004498	ADRB3	target	12-O-Nicotinoylisolineolone
MOL004498	VHL	target	12-O-Nicotinoylisolineolone
MOL004498	TRAP1	target	12-O-Nicotinoylisolineolone
MOL004498	NTRK1	target	12-O-Nicotinoylisolineolone
MOL004498	MTOR	target	12-O-Nicotinoylisolineolone
MOL004498	HSP90AA1	target	12-O-Nicotinoylisolineolone
MOL004498	HSP90AB1	target	12-O-Nicotinoylisolineolone
MOL004498	LRRK2	target	12-O-Nicotinoylisolineolone
MOL004498	CHRM1	target	12-O-Nicotinoylisolineolone
MOL004498	ADAM17	target	12-O-Nicotinoylisolineolone
MOL004498	CLK2	target	12-O-Nicotinoylisolineolone
MOL004498	P2RX7	target	12-O-Nicotinoylisolineolone
MOL004498	TYRO3	target	12-O-Nicotinoylisolineolone
MOL004498	FLT3	target	12-O-Nicotinoylisolineolone
MOL004498	ROCK2	target	12-O-Nicotinoylisolineolone
MOL004498	SYK	target	12-O-Nicotinoylisolineolone
MOL004498	SRC	target	12-O-Nicotinoylisolineolone
MOL004498	JAK2	target	12-O-Nicotinoylisolineolone
MOL004498	CDK2	target	12-O-Nicotinoylisolineolone
MOL004498	CDK1	target	12-O-Nicotinoylisolineolone
MOL004498	MMP9	target	12-O-Nicotinoylisolineolone
MOL004498	IRAK4	target	12-O-Nicotinoylisolineolone
MOL004498	PRKACA	target	12-O-Nicotinoylisolineolone
MOL004498	P2RX3	target	12-O-Nicotinoylisolineolone
MOL004498	ADORA2A	target	12-O-Nicotinoylisolineolone
MOL004498	MAPK14	target	12-O-Nicotinoylisolineolone
MOL004498	PDE5A	target	12-O-Nicotinoylisolineolone
MOL004498	RPS6KA3	target	12-O-Nicotinoylisolineolone
MOL004498	ALOX5AP	target	12-O-Nicotinoylisolineolone
MOL004498	BRD4	target	12-O-Nicotinoylisolineolone
MOL004498	MAPK8	target	12-O-Nicotinoylisolineolone
MOL004498	MAPK10	target	12-O-Nicotinoylisolineolone
MOL004498	CREBBP	target	12-O-Nicotinoylisolineolone
MOL004498	PARP1	target	12-O-Nicotinoylisolineolone
MOL004498	SMO	target	12-O-Nicotinoylisolineolone
MOL004498	PGR	target	12-O-Nicotinoylisolineolone
MOL004498	MMP1	target	12-O-Nicotinoylisolineolone
MOL004498	MAP3K14	target	12-O-Nicotinoylisolineolone
MOL004498	JAK3	target	12-O-Nicotinoylisolineolone
MOL004498	JAK1	target	12-O-Nicotinoylisolineolone
MOL004498	ERN1	target	12-O-Nicotinoylisolineolone
MOL004503	CHRNA4	target	D-Nicotine
MOL004503	CHRNB1	target	D-Nicotine
MOL004503	CHRNA3	target	D-Nicotine
MOL004503	CHRNA7	target	D-Nicotine
MOL004503	CHRM2	target	D-Nicotine
MOL004503	SIGMAR1	target	D-Nicotine
MOL004503	SLC6A4	target	D-Nicotine
MOL004503	CYP2C19	target	D-Nicotine
MOL004503	DRD2	target	D-Nicotine
MOL004507	RORC	target	Smilagenone
MOL004507	ACACB	target	Smilagenone
MOL004507	MTNR1B	target	Smilagenone
MOL004507	GSK3B	target	Smilagenone
MOL004507	CYP19A1	target	Smilagenone
MOL004507	PGR	target	Smilagenone
MOL004507	JAK1	target	Smilagenone
MOL004507	JAK2	target	Smilagenone
MOL004507	C5AR1	target	Smilagenone
MOL004507	OXTR	target	Smilagenone
MOL004507	HSP90AA1	target	Smilagenone
MOL004511	HSP90AA1	target	Timosaponin A-1
MOL004511	VEGFA	target	Timosaponin A-1
MOL004511	FGF1	target	Timosaponin A-1
MOL004511	FGF2	target	Timosaponin A-1
MOL004511	LGALS3	target	Timosaponin A-1
MOL004511	LGALS8	target	Timosaponin A-1
MOL004511	RORC	target	Timosaponin A-1
MOL004511	CDK1	target	Timosaponin A-1
MOL004511	DRD2	target	Timosaponin A-1
MOL004511	HTR2A	target	Timosaponin A-1
MOL004511	IL2	target	Timosaponin A-1
MOL004511	HTR2B	target	Timosaponin A-1
MOL004511	ADRA2C	target	Timosaponin A-1
MOL004511	MAPK14	target	Timosaponin A-1
MOL004511	CYP2D6	target	Timosaponin A-1
MOL004511	FAAH	target	Timosaponin A-1
MOL004511	S1PR1	target	Timosaponin A-1
MOL004511	VDR	target	Timosaponin A-1
MOL004511	IKBKE	target	Timosaponin A-1
MOL004511	TBK1	target	Timosaponin A-1
MOL004511	EGFR	target	Timosaponin A-1
MOL004517	PTGS2	target	Xuelianlacton e
MOL004517	CYP19A1	target	Xuelianlacton e
MOL004517	HSD11B1	target	Xuelianlacton e
MOL004517	POLB	target	Xuelianlacton e
MOL004517	HMOX1	target	Xuelianlacton e
MOL004517	TYMS	target	Xuelianlacton e
MOL004517	JAK1	target	Xuelianlacton e
MOL004517	JAK2	target	Xuelianlacton e
MOL004517	EGFR	target	Xuelianlacton e
MOL004517	MAPK1	target	Xuelianlacton e
MOL004517	F2	target	Xuelianlacton e
MOL004517	HMGCR	target	Xuelianlacton e
MOL004517	CYP2C9	target	Xuelianlacton e
MOL004517	PRKCA	target	Xuelianlacton e
MOL004517	AR	target	Xuelianlacton e
MOL004517	TERT	target	Xuelianlacton e
MOL004517	NR3C1	target	Xuelianlacton e
MOL004517	ADRA2C	target	Xuelianlacton e
MOL004517	PIM1	target	Xuelianlacton e
MOL004517	IDO1	target	Xuelianlacton e
MOL004517	LRRK2	target	Xuelianlacton e
MOL004517	JAK3	target	Xuelianlacton e
MOL004517	TYK2	target	Xuelianlacton e
MOL004517	CYP11B1	target	Xuelianlacton e
MOL004517	CYP11B2	target	Xuelianlacton e
MOL004517	KCNJ11	target	Xuelianlacton e
MOL004517	CDK1	target	Xuelianlacton e
MOL004517	MMP1	target	Xuelianlacton e
MOL004517	PRSS1	target	Xuelianlacton e
MOL004517	DRD2	target	Xuelianlacton e
MOL004517	MAP3K14	target	Xuelianlacton e
MOL004517	ABCB1	target	Xuelianlacton e
MOL004517	MAPK14	target	Xuelianlacton e
MOL004517	P2RX7	target	Xuelianlacton e
MOL004517	MAPK8	target	Xuelianlacton e
MOL004517	PARP1	target	Xuelianlacton e
MOL004517	FLT3	target	Xuelianlacton e
MOL004517	CDK2	target	Xuelianlacton e
MOL004517	AOC3	target	Xuelianlacton e
MOL004517	BRD4	target	Xuelianlacton e
MOL004517	LIPA	target	Xuelianlacton e
MOL004517	SSTR3	target	Xuelianlacton e
MOL004517	PTGS1	target	Xuelianlacton e
MOL004517	CCR5	target	Xuelianlacton e
MOL004517	CYP17A1	target	Xuelianlacton e
MOL004517	RASGRP1	target	Xuelianlacton e
MOL004517	AKT1	target	Xuelianlacton e
MOL004517	DRD4	target	Xuelianlacton e
MOL004517	CTSS	target	Xuelianlacton e
MOL004517	PER2	target	Xuelianlacton e
MOL004517	BACE1	target	Xuelianlacton e
MOL004517	MAPK3	target	Xuelianlacton e
MOL004517	PIK3CD	target	Xuelianlacton e
MOL004517	TBK1	target	Xuelianlacton e
MOL004517	MAOA	target	Xuelianlacton e
MOL004517	HTR2A	target	Xuelianlacton e
MOL004517	SLC6A4	target	Xuelianlacton e
MOL004517	ADRA1B	target	Xuelianlacton e
MOL004517	CA3	target	Xuelianlacton e
MOL004520	HSP90AA1	target	neogitogenin
MOL004520	PDGFRB	target	neogitogenin
MOL004520	KIT	target	neogitogenin
MOL004520	KDR	target	neogitogenin
MOL004520	NR1H3	target	neogitogenin
MOL004520	PGR	target	neogitogenin
MOL004520	MAPK14	target	neogitogenin
MOL004520	MAPK11	target	neogitogenin
MOL004520	SMO	target	neogitogenin
MOL004520	MDM2	target	neogitogenin
MOL004520	CCR1	target	neogitogenin
MOL004520	NR1I2	target	neogitogenin
MOL004520	AVPR1A	target	neogitogenin
MOL004520	FAAH	target	neogitogenin
MOL004520	ALK	target	neogitogenin
MOL004520	PTGS2	target	neogitogenin
MOL004520	HSD11B1	target	neogitogenin
MOL004520	NR3C1	target	neogitogenin
MOL004520	CDK2	target	neogitogenin
MOL004520	MAPK1	target	neogitogenin
MOL004520	PDE2A	target	neogitogenin
MOL004520	VEGFA	target	neogitogenin
MOL004520	FGF1	target	neogitogenin
MOL004520	FGF2	target	neogitogenin
MOL004520	EGFR	target	neogitogenin
MOL004520	PRF1	target	neogitogenin
MOL004520	MTNR1B	target	neogitogenin
MOL004520	ADORA1	target	neogitogenin
MOL004520	ADORA2A	target	neogitogenin
MOL004520	S1PR1	target	neogitogenin
MOL004520	PTGS1	target	neogitogenin
MOL004520	DYRK1A	target	neogitogenin
MOL004520	CLK2	target	neogitogenin
MOL004520	SRD5A1	target	neogitogenin
MOL004520	MTOR	target	neogitogenin
MOL004520	AXL	target	neogitogenin
MOL004520	TYRO3	target	neogitogenin
MOL004520	MERTK	target	neogitogenin
MOL004520	ALPL	target	neogitogenin
MOL004520	AR	target	neogitogenin
MOL004520	GRIN2A	target	neogitogenin
MOL004520	GSK3B	target	neogitogenin
MOL004520	GRIA2	target	neogitogenin
MOL004520	ALOX5	target	neogitogenin
MOL004520	CHRM2	target	neogitogenin
MOL004520	CHRM1	target	neogitogenin
MOL004520	PFKFB3	target	neogitogenin
MOL004520	LRRK2	target	neogitogenin
MOL004520	SYK	target	neogitogenin
MOL004520	PRKDC	target	neogitogenin
MOL004520	RASGRP3	target	neogitogenin
MOL004520	CA2	target	neogitogenin
MOL004520	ITGAL	target	neogitogenin
MOL004520	CDK6	target	neogitogenin
MOL004520	CA1	target	neogitogenin
MOL004520	SCN9A	target	neogitogenin
MOL004520	F10	target	neogitogenin
MOL004520	CTSL	target	neogitogenin
MOL004520	TGFBR1	target	neogitogenin
MOL000483	MMP9	target	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide
MOL000483	MMP2	target	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide
MOL000483	MMP1	target	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide
MOL000483	EGFR	target	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide
MOL000483	TYR	target	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide
MOL000483	PTGS2	target	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide
MOL000483	BRAF	target	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide
MOL000483	ALOX5	target	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide
MOL000483	ALDH2	target	(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide
