#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EDNRA	EGFR	9606.ENSP00000315011	9606.ENSP00000275493	0	0	0	0	0.161	0.061	0.900	0.293	0.936
EDNRA	MAPK8	9606.ENSP00000315011	9606.ENSP00000378974	0	0	0	0	0	0.058	0.900	0.101	0.907
EDNRA	EDNRB	9606.ENSP00000315011	9606.ENSP00000366416	0	0	0	0.951	0.077	0	0.900	0.978	0.908
EDNRA	JAK2	9606.ENSP00000315011	9606.ENSP00000371067	0	0	0	0	0	0.056	0.900	0.127	0.910
EDNRB	MAPK14	9606.ENSP00000366416	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0.162	0.912
EDNRB	PLCG1	9606.ENSP00000366416	9606.ENSP00000244007	0	0	0	0	0	0.070	0.900	0	0.903
EEF2K	MAPK13	9606.ENSP00000263026	9606.ENSP00000211287	0	0	0	0	0	0.213	0.900	0.194	0.931
EEF2K	RPS6KB1	9606.ENSP00000263026	9606.ENSP00000225577	0	0	0	0	0	0.462	0.900	0.630	0.978
EGFR	MAPK1	9606.ENSP00000275493	9606.ENSP00000215832	0	0	0	0.577	0	0.440	0.900	0.832	0.962
EGFR	PLCG1	9606.ENSP00000275493	9606.ENSP00000244007	0	0	0	0	0.062	0.919	0.900	0.950	0.999
EGFR	LGALS3	9606.ENSP00000275493	9606.ENSP00000254301	0	0	0	0	0.076	0.684	0	0.987	0.995
EGFR	PDGFRA	9606.ENSP00000275493	9606.ENSP00000257290	0	0	0	0.562	0.110	0.680	0.800	0.750	0.958
EGFR	PDGFRB	9606.ENSP00000275493	9606.ENSP00000261799	0	0	0	0.560	0.105	0.541	0.800	0.917	0.946
EGFR	MAPK3	9606.ENSP00000275493	9606.ENSP00000263025	0	0	0	0.580	0	0.413	0.900	0.859	0.960
EGFR	STAT3	9606.ENSP00000275493	9606.ENSP00000264657	0	0	0	0	0	0.931	0.900	0.989	0.999
EGFR	ERBB3	9606.ENSP00000275493	9606.ENSP00000267101	0	0	0	0.913	0.062	0.972	0.900	0.991	0.997
EGFR	TP53	9606.ENSP00000275493	9606.ENSP00000269305	0	0	0	0	0	0.279	0	0.877	0.908
EGFR	ERBB2	9606.ENSP00000275493	9606.ENSP00000269571	0	0	0	0.941	0.077	0.982	0.900	0.990	0.998
EGFR	PTK6	9606.ENSP00000275493	9606.ENSP00000442460	0	0	0	0.690	0.062	0.670	0.600	0.974	0.906
EGFR	PPP2CA	9606.ENSP00000275493	9606.ENSP00000418447	0	0	0	0	0	0.060	0.900	0.253	0.923
EGFR	TNK2	9606.ENSP00000275493	9606.ENSP00000371341	0	0	0	0.610	0	0.878	0	0.967	0.924
EGFR	LCK	9606.ENSP00000275493	9606.ENSP00000337825	0	0	0	0.682	0	0.231	0.900	0.506	0.932
EGFR	PRKCB	9606.ENSP00000275493	9606.ENSP00000305355	0	0	0	0.553	0.049	0.282	0.900	0.325	0.935
EGFR	LPAR1	9606.ENSP00000275493	9606.ENSP00000363553	0	0	0	0	0.111	0.061	0.900	0.319	0.935
EGFR	FYN	9606.ENSP00000275493	9606.ENSP00000346671	0	0	0	0.676	0	0.245	0.900	0.682	0.938
EGFR	HSPA8	9606.ENSP00000275493	9606.ENSP00000432083	0	0	0	0	0	0.878	0	0.550	0.942
EGFR	VEGFA	9606.ENSP00000275493	9606.ENSP00000478570	0	0	0	0	0.089	0	0.600	0.861	0.944
EGFR	JAK1	9606.ENSP00000275493	9606.ENSP00000343204	0	0	0	0.569	0	0.320	0.900	0.681	0.949
EGFR	PLAU	9606.ENSP00000275493	9606.ENSP00000361850	0	0	0	0	0.088	0	0.900	0.626	0.962
EGFR	PTPN6	9606.ENSP00000275493	9606.ENSP00000391592	0	0	0	0	0	0.790	0	0.833	0.963
EGFR	HSP90AB1	9606.ENSP00000275493	9606.ENSP00000360609	0	0	0	0	0	0.890	0	0.699	0.965
EGFR	FGR	9606.ENSP00000275493	9606.ENSP00000363117	0	0	0	0.668	0	0.650	0.900	0.466	0.968
EGFR	IGFBP3	9606.ENSP00000275493	9606.ENSP00000370473	0	0	0	0	0.278	0.270	0	0.949	0.971
EGFR	PTK2	9606.ENSP00000275493	9606.ENSP00000341189	0	0	0	0.597	0.108	0.790	0.800	0.859	0.973
EGFR	JAK2	9606.ENSP00000275493	9606.ENSP00000371067	0	0	0	0.573	0	0.807	0.800	0.858	0.974
EGFR	HIF1A	9606.ENSP00000275493	9606.ENSP00000437955	0	0	0	0	0	0	0.900	0.776	0.976
EGFR	YES1	9606.ENSP00000275493	9606.ENSP00000462468	0	0	0	0.661	0.098	0.698	0.900	0.651	0.976
EGFR	ERBB4	9606.ENSP00000275493	9606.ENSP00000342235	0	0	0	0.946	0.062	0.757	0.900	0.990	0.976
EGFR	MTOR	9606.ENSP00000275493	9606.ENSP00000354558	0	0	0	0	0.062	0.197	0.900	0.751	0.978
EGFR	PTK2B	9606.ENSP00000275493	9606.ENSP00000380638	0	0	0	0.603	0.064	0.718	0.900	0.845	0.980
EGFR	PRKCA	9606.ENSP00000275493	9606.ENSP00000408695	0	0	0	0.557	0.049	0.751	0.900	0.639	0.981
EGFR	LYN	9606.ENSP00000275493	9606.ENSP00000428924	0	0	0	0.679	0	0.773	0.900	0.642	0.981
EGFR	VAV1	9606.ENSP00000275493	9606.ENSP00000472929	0	0	0	0	0	0.853	0	0.887	0.982
EGFR	PTPN2	9606.ENSP00000275493	9606.ENSP00000311857	0	0	0	0	0	0.714	0.900	0.509	0.984
EGFR	HSPA5	9606.ENSP00000275493	9606.ENSP00000324173	0	0	0	0	0	0.682	0	0.955	0.985
EGFR	PRKDC	9606.ENSP00000275493	9606.ENSP00000313420	0	0	0	0	0	0.299	0	0.987	0.990
EGFR	SRC	9606.ENSP00000275493	9606.ENSP00000362680	0	0	0	0.671	0	0.931	0.900	0.990	0.995
EGFR	ESR1	9606.ENSP00000275493	9606.ENSP00000405330	0	0	0	0	0	0.696	0	0.988	0.996
EGFR	STAT1	9606.ENSP00000275493	9606.ENSP00000354394	0	0	0	0	0.062	0.875	0.900	0.709	0.996
EGFR	ITGB1	9606.ENSP00000275493	9606.ENSP00000379350	0	0	0	0	0.097	0.339	0.900	0.959	0.997
EGFR	STAT5B	9606.ENSP00000275493	9606.ENSP00000293328	0	0	0	0	0.049	0.768	0.800	0.966	0.998
EGFR	PTPN11	9606.ENSP00000275493	9606.ENSP00000340944	0	0	0	0	0	0.941	0.900	0.986	0.999
EGFR	GRB2	9606.ENSP00000275493	9606.ENSP00000376345	0	0	0	0	0	0.998	0.900	0.993	0.999
EGFR	HSP90AA1	9606.ENSP00000275493	9606.ENSP00000335153	0	0	0	0	0	0.884	0.900	0.989	0.999
EIF2AK3	PPARG	9606.ENSP00000307235	9606.ENSP00000287820	0	0	0	0	0	0	0	0.926	0.926
EIF2AK3	NFE2L2	9606.ENSP00000307235	9606.ENSP00000380252	0	0	0	0	0.088	0.270	0.800	0.597	0.939
EIF2AK3	HSPA5	9606.ENSP00000307235	9606.ENSP00000324173	0	0	0	0	0.083	0.877	0.800	0.994	0.999
ELANE	MPO	9606.ENSP00000466090	9606.ENSP00000225275	0	0	0	0	0.784	0.141	0	0.859	0.971
ELANE	MMP1	9606.ENSP00000466090	9606.ENSP00000322788	0	0	0	0	0.052	0	0.900	0.459	0.944
EP300	HDAC7	9606.ENSP00000263253	9606.ENSP00000080059	0	0	0	0	0.062	0.368	0.900	0.699	0.979
EP300	SIRT1	9606.ENSP00000263253	9606.ENSP00000212015	0	0	0	0	0.099	0.733	0.900	0.979	0.999
EP300	NFKBIA	9606.ENSP00000263253	9606.ENSP00000216797	0	0	0	0	0	0.496	0.900	0.682	0.982
EP300	NFKB1	9606.ENSP00000263253	9606.ENSP00000226574	0	0	0	0	0	0.873	0.900	0.438	0.992
EP300	MAPK14	9606.ENSP00000263253	9606.ENSP00000229795	0	0	0	0	0	0.525	0.900	0.323	0.965
EP300	NR3C1	9606.ENSP00000263253	9606.ENSP00000231509	0	0	0	0	0.062	0.695	0.900	0.908	0.997
EP300	FABP4	9606.ENSP00000263253	9606.ENSP00000256104	0	0	0	0	0.062	0.082	0.900	0.161	0.918
EP300	VHL	9606.ENSP00000263253	9606.ENSP00000256474	0	0	0	0	0	0.835	0	0.667	0.942
EP300	MDM2	9606.ENSP00000263253	9606.ENSP00000258149	0	0	0	0	0	0.874	0.900	0.989	0.999
EP300	ITGA2B	9606.ENSP00000263253	9606.ENSP00000262407	0	0	0	0	0	0	0.900	0.071	0.903
EP300	HDAC4	9606.ENSP00000263253	9606.ENSP00000264606	0	0	0	0	0.062	0.171	0.650	0.688	0.903
EP300	PARP1	9606.ENSP00000263253	9606.ENSP00000355759	0	0	0	0	0	0.756	0	0.619	0.903
EP300	HSPA1A	9606.ENSP00000263253	9606.ENSP00000364802	0	0	0	0	0	0.056	0.900	0.148	0.912
EP300	HDAC9	9606.ENSP00000263253	9606.ENSP00000408617	0	0	0	0	0.062	0.171	0.650	0.728	0.916
EP300	IGFBP3	9606.ENSP00000263253	9606.ENSP00000370473	0	0	0	0	0	0	0.900	0.233	0.920
EP300	NOS3	9606.ENSP00000263253	9606.ENSP00000297494	0	0	0	0	0.049	0	0.900	0.294	0.926
EP300	RARB	9606.ENSP00000263253	9606.ENSP00000332296	0	0	0	0	0	0.182	0.900	0.315	0.939
EP300	TGFBR1	9606.ENSP00000263253	9606.ENSP00000364133	0	0	0	0	0	0.330	0	0.925	0.948
EP300	MAPK8	9606.ENSP00000263253	9606.ENSP00000378974	0	0	0	0	0.062	0.270	0.900	0.343	0.949
EP300	RXRA	9606.ENSP00000263253	9606.ENSP00000419692	0	0	0	0	0	0.316	0.900	0.367	0.952
EP300	NR1H3	9606.ENSP00000263253	9606.ENSP00000477707	0	0	0	0	0.062	0.401	0.900	0.308	0.955
EP300	TNF	9606.ENSP00000263253	9606.ENSP00000398698	0	0	0	0	0	0.270	0.900	0.583	0.967
EP300	HSPA8	9606.ENSP00000263253	9606.ENSP00000432083	0	0	0	0	0	0.425	0.900	0.480	0.967
EP300	VEGFA	9606.ENSP00000263253	9606.ENSP00000478570	0	0	0	0	0	0.345	0.900	0.613	0.972
EP300	SMARCA4	9606.ENSP00000263253	9606.ENSP00000395654	0	0	0	0	0.095	0.171	0	0.971	0.977
EP300	VDR	9606.ENSP00000263253	9606.ENSP00000447173	0	0	0	0	0	0.651	0.900	0.454	0.979
EP300	STAT5B	9606.ENSP00000263253	9606.ENSP00000293328	0	0	0	0	0.062	0.225	0.900	0.757	0.980
EP300	EZH2	9606.ENSP00000263253	9606.ENSP00000320147	0	0	0	0	0.064	0.378	0.900	0.728	0.982
EP300	HDAC6	9606.ENSP00000263253	9606.ENSP00000334061	0	0	0	0	0.062	0.797	0.650	0.824	0.986
EP300	EPAS1	9606.ENSP00000263253	9606.ENSP00000263734	0	0	0	0	0.062	0.778	0.900	0.581	0.990
EP300	FOXO1	9606.ENSP00000263253	9606.ENSP00000368880	0	0	0	0	0.063	0.807	0.900	0.842	0.996
EP300	HDAC2	9606.ENSP00000263253	9606.ENSP00000430432	0	0	0	0	0.064	0.289	0.900	0.955	0.996
EP300	HDAC1	9606.ENSP00000263253	9606.ENSP00000362649	0	0	0	0	0.064	0.900	0.900	0.983	0.999
EP300	TP53	9606.ENSP00000263253	9606.ENSP00000269305	0	0	0	0	0	0.998	0.900	0.989	0.999
EP300	STAT1	9606.ENSP00000263253	9606.ENSP00000354394	0	0	0	0	0.062	0.872	0.900	0.962	0.999
EP300	RELA	9606.ENSP00000263253	9606.ENSP00000384273	0	0	0	0	0	0.922	0.900	0.988	0.999
EP300	JUN	9606.ENSP00000263253	9606.ENSP00000360266	0	0	0	0	0	0.910	0.900	0.922	0.999
EP300	PPARG	9606.ENSP00000263253	9606.ENSP00000287820	0	0	0	0	0	0.878	0.900	0.973	0.999
EP300	ESR1	9606.ENSP00000263253	9606.ENSP00000405330	0	0	0	0	0	0.929	0.900	0.988	0.999
EP300	STAT3	9606.ENSP00000263253	9606.ENSP00000264657	0	0	0	0	0.062	0.872	0.900	0.989	0.999
EP300	HIF1A	9606.ENSP00000263253	9606.ENSP00000437955	0	0	0	0	0.053	0.998	0.900	0.993	0.999
EPAS1	SIRT1	9606.ENSP00000263734	9606.ENSP00000212015	0	0	0	0	0	0.270	0.900	0.457	0.956
EPAS1	VHL	9606.ENSP00000263734	9606.ENSP00000256474	0	0	0	0	0	0.993	0.900	0.875	0.999
EPAS1	PTK6	9606.ENSP00000263734	9606.ENSP00000442460	0	0	0	0	0	0.294	0.900	0.061	0.928
EPAS1	VEGFA	9606.ENSP00000263734	9606.ENSP00000478570	0	0	0	0	0.088	0.316	0.900	0.696	0.978
EPHA2	EPHA3	9606.ENSP00000351209	9606.ENSP00000337451	0	0	0	0.943	0	0.058	0.900	0.716	0.905
EPHA2	LCK	9606.ENSP00000351209	9606.ENSP00000337825	0	0	0	0.764	0.062	0	0.900	0.391	0.910
EPHA2	PTPN11	9606.ENSP00000351209	9606.ENSP00000340944	0	0	0	0	0.062	0.336	0	0.916	0.943
EPHA2	PTK2	9606.ENSP00000351209	9606.ENSP00000341189	0	0	0	0.619	0.098	0.298	0.900	0.898	0.954
EPHA2	FYN	9606.ENSP00000351209	9606.ENSP00000346671	0	0	0	0.753	0.062	0	0.900	0.450	0.912
EPHA2	FGR	9606.ENSP00000351209	9606.ENSP00000363117	0	0	0	0.734	0.062	0	0.900	0.206	0.906
EPHA2	LYN	9606.ENSP00000351209	9606.ENSP00000428924	0	0	0	0.773	0.062	0	0.900	0.394	0.910
EPHA2	YES1	9606.ENSP00000351209	9606.ENSP00000462468	0	0	0	0.750	0.115	0	0.900	0.340	0.914
EPHA2	SRC	9606.ENSP00000351209	9606.ENSP00000362680	0	0	0	0.757	0.096	0	0.900	0.950	0.927
EPHA2	GRB2	9606.ENSP00000351209	9606.ENSP00000376345	0	0	0	0	0.049	0.357	0.900	0.833	0.988
EPHA3	FGR	9606.ENSP00000337451	9606.ENSP00000363117	0	0	0	0.737	0.062	0	0.900	0.165	0.905
EPHA3	LCK	9606.ENSP00000337451	9606.ENSP00000337825	0	0	0	0.767	0.062	0	0.900	0.223	0.906
EPHA3	LYN	9606.ENSP00000337451	9606.ENSP00000428924	0	0	0	0.769	0.062	0	0.900	0.276	0.907
EPHA3	YES1	9606.ENSP00000337451	9606.ENSP00000462468	0	0	0	0.756	0.073	0.070	0.900	0.152	0.908
EPHA3	FYN	9606.ENSP00000337451	9606.ENSP00000346671	0	0	0	0.757	0.073	0.292	0.900	0.303	0.933
EPHA3	SRC	9606.ENSP00000337451	9606.ENSP00000362680	0	0	0	0.759	0.073	0.292	0.900	0.598	0.938
EPHB1	MMP2	9606.ENSP00000381097	9606.ENSP00000219070	0	0	0	0	0	0	0.900	0.079	0.904
EPHB1	PSEN1	9606.ENSP00000381097	9606.ENSP00000326366	0	0	0	0	0	0.058	0.900	0.093	0.907
EPHB1	LCK	9606.ENSP00000381097	9606.ENSP00000337825	0	0	0	0.765	0.062	0	0.900	0.213	0.906
EPHB1	PTK2	9606.ENSP00000381097	9606.ENSP00000341189	0	0	0	0.627	0.065	0.078	0.900	0.279	0.914
EPHB1	FYN	9606.ENSP00000381097	9606.ENSP00000346671	0	0	0	0.757	0.094	0.070	0.900	0.313	0.914
EPHB1	MAP3K7	9606.ENSP00000381097	9606.ENSP00000358335	0	0	0	0.603	0.049	0	0.900	0.063	0.901
EPHB1	MMP9	9606.ENSP00000381097	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.101	0.906
EPHB1	SRC	9606.ENSP00000381097	9606.ENSP00000362680	0	0	0	0.757	0.073	0.070	0.900	0.442	0.915
EPHB1	FGR	9606.ENSP00000381097	9606.ENSP00000363117	0	0	0	0.736	0.062	0	0.900	0.144	0.904
EPHB1	EPHB2	9606.ENSP00000381097	9606.ENSP00000363763	0	0	0	0.978	0.062	0	0.900	0.716	0.903
EPHB1	GRB2	9606.ENSP00000381097	9606.ENSP00000376345	0	0	0	0	0.062	0.357	0.900	0.563	0.970
EPHB1	PSENEN	9606.ENSP00000381097	9606.ENSP00000468411	0	0	0	0	0	0	0.900	0	0.900
EPHB1	LYN	9606.ENSP00000381097	9606.ENSP00000428924	0	0	0	0.763	0.062	0	0.900	0.213	0.906
EPHB1	YES1	9606.ENSP00000381097	9606.ENSP00000462468	0	0	0	0.759	0.073	0.070	0.900	0.165	0.909
EPHB2	MMP2	9606.ENSP00000363763	9606.ENSP00000219070	0	0	0	0	0	0.213	0.900	0.193	0.930
EPHB2	PSEN1	9606.ENSP00000363763	9606.ENSP00000326366	0	0	0	0	0	0.058	0.900	0.294	0.927
EPHB2	LCK	9606.ENSP00000363763	9606.ENSP00000337825	0	0	0	0.769	0.062	0	0.900	0.195	0.905
EPHB2	PTK2	9606.ENSP00000363763	9606.ENSP00000341189	0	0	0	0.623	0.065	0.302	0.900	0.704	0.947
EPHB2	FYN	9606.ENSP00000363763	9606.ENSP00000346671	0	0	0	0.758	0.073	0.070	0.900	0.386	0.914
EPHB2	MAP3K7	9606.ENSP00000363763	9606.ENSP00000358335	0	0	0	0.601	0.049	0	0.900	0.063	0.901
EPHB2	MMP9	9606.ENSP00000363763	9606.ENSP00000361405	0	0	0	0	0	0.213	0.900	0.194	0.931
EPHB2	SRC	9606.ENSP00000363763	9606.ENSP00000362680	0	0	0	0.761	0.095	0.683	0.900	0.699	0.974
EPHB2	FGR	9606.ENSP00000363763	9606.ENSP00000363117	0	0	0	0.738	0.062	0	0.900	0.090	0.903
EPHB2	LYN	9606.ENSP00000363763	9606.ENSP00000428924	0	0	0	0.769	0.062	0	0.900	0.194	0.905
EPHB2	PSENEN	9606.ENSP00000363763	9606.ENSP00000468411	0	0	0	0	0	0	0.900	0.181	0.914
EPHB2	YES1	9606.ENSP00000363763	9606.ENSP00000462468	0	0	0	0.762	0.073	0.292	0.900	0.163	0.930
EPHB3	MMP2	9606.ENSP00000332118	9606.ENSP00000219070	0	0	0	0	0.053	0	0.900	0.305	0.928
EPHB3	PSEN1	9606.ENSP00000332118	9606.ENSP00000326366	0	0	0	0	0	0.058	0.900	0.059	0.903
EPHB3	PSENEN	9606.ENSP00000332118	9606.ENSP00000468411	0	0	0	0	0	0	0.900	0	0.900
EPHB3	MMP9	9606.ENSP00000332118	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.074	0.903
ERBB2	PLCG1	9606.ENSP00000269571	9606.ENSP00000244007	0	0	0	0	0.062	0.757	0.800	0.791	0.989
ERBB2	STAT3	9606.ENSP00000269571	9606.ENSP00000264657	0	0	0	0	0	0.743	0	0.976	0.993
ERBB2	ERBB3	9606.ENSP00000269571	9606.ENSP00000267101	0	0	0	0.897	0.117	0.915	0.900	0.991	0.992
ERBB2	PRKACA	9606.ENSP00000269571	9606.ENSP00000309591	0	0	0	0.598	0	0	0.900	0.116	0.903
ERBB2	VEGFA	9606.ENSP00000269571	9606.ENSP00000478570	0	0	0	0	0	0	0.600	0.805	0.918
ERBB2	HSP90AB1	9606.ENSP00000269571	9606.ENSP00000360609	0	0	0	0	0	0.713	0	0.769	0.931
ERBB2	ESR1	9606.ENSP00000269571	9606.ENSP00000405330	0	0	0	0	0	0.316	0	0.918	0.941
ERBB2	PGR	9606.ENSP00000269571	9606.ENSP00000325120	0	0	0	0	0	0.316	0	0.917	0.941
ERBB2	YES1	9606.ENSP00000269571	9606.ENSP00000462468	0	0	0	0.673	0.079	0.341	0.900	0.462	0.943
ERBB2	MAPK8	9606.ENSP00000269571	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.464	0.944
ERBB2	ITGB1	9606.ENSP00000269571	9606.ENSP00000379350	0	0	0	0	0.062	0.299	0	0.930	0.950
ERBB2	JAK2	9606.ENSP00000269571	9606.ENSP00000371067	0	0	0	0.570	0	0.320	0.900	0.798	0.953
ERBB2	IL6	9606.ENSP00000269571	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.673	0.965
ERBB2	PTK2	9606.ENSP00000269571	9606.ENSP00000341189	0	0	0	0.598	0.072	0.798	0.800	0.706	0.970
ERBB2	HSP90B1	9606.ENSP00000269571	9606.ENSP00000299767	0	0	0	0	0	0.505	0	0.970	0.985
ERBB2	SRC	9606.ENSP00000269571	9606.ENSP00000362680	0	0	0	0.686	0.062	0.897	0.800	0.990	0.985
ERBB2	ERBB4	9606.ENSP00000269571	9606.ENSP00000342235	0	0	0	0.930	0.062	0.873	0.900	0.990	0.987
ERBB2	PTPN11	9606.ENSP00000269571	9606.ENSP00000340944	0	0	0	0	0	0.939	0.900	0.795	0.998
ERBB2	GRB2	9606.ENSP00000269571	9606.ENSP00000376345	0	0	0	0	0.062	0.956	0.900	0.993	0.999
ERBB2	HSP90AA1	9606.ENSP00000269571	9606.ENSP00000335153	0	0	0	0	0	0.907	0.900	0.989	0.999
ERBB3	PLCG1	9606.ENSP00000267101	9606.ENSP00000244007	0	0	0	0	0.062	0.464	0.800	0.496	0.942
ERBB3	SRC	9606.ENSP00000267101	9606.ENSP00000362680	0	0	0	0.653	0	0.459	0.800	0.882	0.921
ERBB3	PRKACA	9606.ENSP00000267101	9606.ENSP00000309591	0	0	0	0.578	0	0.270	0.900	0.067	0.924
ERBB3	MAPK8	9606.ENSP00000267101	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.292	0.926
ERBB3	YES1	9606.ENSP00000267101	9606.ENSP00000462468	0	0	0	0.643	0	0.359	0.900	0.368	0.941
ERBB3	JAK2	9606.ENSP00000267101	9606.ENSP00000371067	0	0	0	0.568	0	0.302	0.900	0.505	0.942
ERBB3	ERBB4	9606.ENSP00000267101	9606.ENSP00000342235	0	0	0	0.931	0	0.735	0.900	0.990	0.974
ERBB3	HSP90AA1	9606.ENSP00000267101	9606.ENSP00000335153	0	0	0	0	0	0.255	0.900	0.730	0.978
ERBB3	PTPN11	9606.ENSP00000267101	9606.ENSP00000340944	0	0	0	0	0	0.742	0.900	0.499	0.985
ERBB3	GRB2	9606.ENSP00000267101	9606.ENSP00000376345	0	0	0	0	0	0.948	0.900	0.944	0.999
ERBB4	MAPK1	9606.ENSP00000342235	9606.ENSP00000215832	0	0	0	0.583	0	0.318	0.900	0.521	0.943
ERBB4	PLCG1	9606.ENSP00000342235	9606.ENSP00000244007	0	0	0	0	0.062	0.365	0.650	0.582	0.901
ERBB4	MDM2	9606.ENSP00000342235	9606.ENSP00000258149	0	0	0	0	0	0.270	0.900	0.376	0.950
ERBB4	MAPK3	9606.ENSP00000342235	9606.ENSP00000263025	0	0	0	0.572	0	0.318	0.900	0.667	0.948
ERBB4	STAT5B	9606.ENSP00000342235	9606.ENSP00000293328	0	0	0	0	0.049	0.655	0.900	0.877	0.995
ERBB4	PRKCB	9606.ENSP00000342235	9606.ENSP00000305355	0	0	0	0.553	0.049	0.057	0.900	0.173	0.908
ERBB4	PGR	9606.ENSP00000342235	9606.ENSP00000325120	0	0	0	0	0.071	0.102	0.900	0.510	0.953
ERBB4	PSEN1	9606.ENSP00000342235	9606.ENSP00000326366	0	0	0	0	0	0	0.900	0.446	0.942
ERBB4	HSP90AA1	9606.ENSP00000342235	9606.ENSP00000335153	0	0	0	0	0	0.450	0.900	0.540	0.972
ERBB4	PTPN11	9606.ENSP00000342235	9606.ENSP00000340944	0	0	0	0	0	0.841	0	0.551	0.925
ERBB4	PRKCA	9606.ENSP00000342235	9606.ENSP00000408695	0	0	0	0.559	0.049	0.057	0.900	0.238	0.911
ERBB4	JAK2	9606.ENSP00000342235	9606.ENSP00000371067	0	0	0	0.576	0	0.107	0.900	0.519	0.926
ERBB4	PSENEN	9606.ENSP00000342235	9606.ENSP00000468411	0	0	0	0	0	0	0.900	0.392	0.936
ERBB4	YES1	9606.ENSP00000342235	9606.ENSP00000462468	0	0	0	0.679	0	0.359	0.900	0.366	0.940
ERBB4	FYN	9606.ENSP00000342235	9606.ENSP00000346671	0	0	0	0.698	0	0.425	0.900	0.743	0.953
ERBB4	GRIN2A	9606.ENSP00000342235	9606.ENSP00000379818	0	0	0	0	0.120	0	0.900	0.551	0.957
ERBB4	ESR1	9606.ENSP00000342235	9606.ENSP00000405330	0	0	0	0	0	0.316	0.500	0.951	0.982
ERBB4	GRB2	9606.ENSP00000342235	9606.ENSP00000376345	0	0	0	0	0	0.898	0.900	0.933	0.999
ERCC5	PRKDC	9606.ENSP00000347978	9606.ENSP00000313420	0	0	0	0	0.079	0.157	0.900	0.369	0.944
ERN1	HSPA5	9606.ENSP00000401445	9606.ENSP00000324173	0	0	0	0	0	0.952	0.800	0.994	0.999
ERN1	TNF	9606.ENSP00000401445	9606.ENSP00000398698	0	0	0	0	0	0.056	0	0.957	0.957
ESR1	HDAC7	9606.ENSP00000405330	9606.ENSP00000080059	0	0	0	0	0	0.298	0	0.946	0.960
ESR1	KDM4B	9606.ENSP00000405330	9606.ENSP00000159111	0	0	0	0	0.049	0.505	0.600	0.741	0.944
ESR1	SIRT1	9606.ENSP00000405330	9606.ENSP00000212015	0	0	0	0	0	0.298	0	0.875	0.909
ESR1	MAPK1	9606.ENSP00000405330	9606.ENSP00000215832	0	0	0	0	0	0.699	0.900	0.532	0.984
ESR1	RPS6KB1	9606.ENSP00000405330	9606.ENSP00000225577	0	0	0	0	0	0.068	0.800	0.525	0.903
ESR1	MAPK14	9606.ENSP00000405330	9606.ENSP00000229795	0	0	0	0	0	0.264	0.900	0.458	0.956
ESR1	NR3C1	9606.ENSP00000405330	9606.ENSP00000231509	0	0	0	0.660	0	0	0.900	0.890	0.930
ESR1	HSPB1	9606.ENSP00000405330	9606.ENSP00000248553	0	0	0	0	0	0.346	0.900	0.422	0.958
ESR1	MDM2	9606.ENSP00000405330	9606.ENSP00000258149	0	0	0	0	0	0.757	0	0.810	0.952
ESR1	MAPK3	9606.ENSP00000405330	9606.ENSP00000263025	0	0	0	0	0	0.264	0.900	0.683	0.974
ESR1	HDAC4	9606.ENSP00000405330	9606.ENSP00000264606	0	0	0	0	0	0.505	0.900	0.694	0.983
ESR1	STAT3	9606.ENSP00000405330	9606.ENSP00000264657	0	0	0	0	0	0.507	0	0.976	0.988
ESR1	IGF1R	9606.ENSP00000405330	9606.ENSP00000268035	0	0	0	0	0	0.774	0.900	0.989	0.999
ESR1	TP53	9606.ENSP00000405330	9606.ENSP00000269305	0	0	0	0	0	0.835	0	0.968	0.994
ESR1	NOS3	9606.ENSP00000405330	9606.ENSP00000297494	0	0	0	0	0	0.345	0.900	0.985	0.998
ESR1	TERT	9606.ENSP00000405330	9606.ENSP00000309572	0	0	0	0	0	0	0.900	0.518	0.949
ESR1	EZH2	9606.ENSP00000405330	9606.ENSP00000320147	0	0	0	0	0	0.333	0	0.984	0.989
ESR1	PGR	9606.ENSP00000405330	9606.ENSP00000325120	0	0	0	0.679	0.102	0.825	0.600	0.965	0.952
ESR1	MAPK11	9606.ENSP00000405330	9606.ENSP00000333685	0	0	0	0	0	0.104	0.900	0.216	0.923
ESR1	HSP90AA1	9606.ENSP00000405330	9606.ENSP00000335153	0	0	0	0	0	0.887	0.600	0.989	0.999
ESR1	MEN1	9606.ENSP00000405330	9606.ENSP00000337088	0	0	0	0	0	0.307	0	0.971	0.979
ESR1	PTPN11	9606.ENSP00000405330	9606.ENSP00000340944	0	0	0	0	0	0.103	0	0.893	0.900
ESR1	ESR2	9606.ENSP00000405330	9606.ENSP00000343925	0	0	0	0.925	0	0.873	0.900	0.991	0.987
ESR1	PARP1	9606.ENSP00000405330	9606.ENSP00000355759	0	0	0	0	0	0.292	0	0.932	0.950
